code,Date,local_price,dollar_ex,dollar_price,dollar_ppp,dollar_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation,country
BIGMAC_ITA,2012-07-31,3.6,0.82484431063637,4.36446,0.8318890814558101,0.8540727902946401,14.972363996535,3.5323134630578,7.1427815508841,16.577981147701006,22.195922589699997,ITA
BIGMAC_ITA,2013-01-31,3.85,0.73694682928627,5.2242574999999984,0.8815321868962701,19.61951010089,34.152083451775,11.272736737657,26.128322281276002,63.051761668114004,39.990178383354994,ITA
BIGMAC_ITA,2013-07-31,3.75,0.77775617343963,4.8215625,0.82297000731529,5.8133686905633,18.765298182087,7.5449134772646,23.034509946436,65.53160526161899,26.975076858934003,ITA
BIGMAC_ITA,2014-01-31,3.85,0.7372184746949799,5.2223324999999985,0.8325824472878001,12.935646062354,27.800406008600998,9.6950454196181,16.005742009801,94.017132347144,26.280383419594997,ITA
BIGMAC_ITA,2014-07-31,3.85,0.74274891372971,5.1834475,0.8029197080292,8.1010948905109,27.640135340041,7.8012166702659,10.679664991977,60.46326638461501,36.350870727768005,ITA
BIGMAC_ITA,2015-01-31,3.85,0.8630734043930401,4.4608025,0.8037578288100201,-6.872599164926901,10.21923462629,8.7450401304839,6.8921406649901,47.328237330734,16.217574976427,ITA
BIGMAC_ITA,2015-07-31,4.0,0.91270022361155,4.3826,0.8350730688935301,-8.5052192066806,7.3428785634196,12.30259734805,5.9313349590871,47.488098832526,18.373613068980998,ITA
BIGMAC_ITA,2016-01-31,4.0,0.93023255813953,4.3,0.8113590263691701,-12.778904665314,4.1136269006413,12.632267840866001,12.622687136158,39.129125120625,14.967018574737,ITA
BIGMAC_ITA,2016-07-31,4.2,0.90830646260048,4.62399,0.83333333333333,-8.2541666666667,16.81066956189,14.89912771496,34.53938537017,37.056224299816996,27.763027778001,ITA
BIGMAC_ITA,2017-01-31,4.2,0.95524669245833,4.39677,0.8300395256917,-13.107312252964,11.130525252448,13.224783344268,35.559344202344,38.788378007285,18.825977584278,ITA
BIGMAC_ITA,2017-07-31,4.2,0.87569508297211,4.79619,0.79245283018868,-9.505849056603802,14.201719969776,12.488018889853,32.677908320684,55.127327512602996,26.286219959888,ITA
BIGMAC_ITA,2018-01-31,4.2,0.81682662854809,5.14185,0.7954545454545501,-2.6164772727273,25.004493081610004,11.53998092249,28.151326407359,62.95713387955401,24.140048930787,ITA
BIGMAC_JOR,2018-07-31,1.95,0.71005,2.746285472854,0.35390199637024,-50.2,,,,,,JOR
BIGMAC_JOR,2019-01-31,1.95,0.7096,2.7480270574972003,0.34946236559140004,-50.8,,,,,,JOR
BIGMAC_JOR,2019-07-31,2.3,0.7090000000000001,3.2440056417489,0.4006968641115,-43.5,,,,,,JOR
BIGMAC_JOR,2020-01-31,2.3,0.7090000000000001,3.24400564174894,0.405643738977072,-42.786,,,,,,JOR
BIGMAC_JOR,2020-07-31,2.3,0.7090000000000001,3.24400564174894,0.4028021015761818,-43.187,,,,,,JOR
BIGMAC_JOR,2021-01-31,2.3,0.7090000000000001,3.24400564174894,0.4063604240282682,-42.7,3.5000000000000004,-8.1,9.9,28.000000000000004,1.1,JOR
BIGMAC_JOR,2021-07-31,2.13,0.7090000000000001,3.00423131170663,0.376991150442478,-46.828,-6.517,-14.384,-7.4620000000000015,23.632,-6.162999999999999,JOR
BIGMAC_JOR,2022-01-31,2.12,0.7090000000000001,2.9901269393512004,0.3648881239242686,-48.535,-12.207,-15.181,-11.134,26.137,-16.192999999999998,JOR
BIGMAC_JPN,2000-04-30,294.0,106.0,2.78,117.13147410359,10.50139066376,,,,,,JPN
BIGMAC_JPN,2001-04-30,294.0,124.0,2.38,115.74803149606001,-6.6548133096266,,,,,,JPN
BIGMAC_JPN,2002-04-30,262.0,130.0,2.01,105.22088353414,-19.060858819895,,,,,,JPN
BIGMAC_JPN,2003-04-30,262.0,120.0,2.18,96.67896678966801,-19.434194341942998,,,,,,JPN
BIGMAC_JPN,2004-05-31,262.0,113.0,2.33,90.344827586207,-20.048825144949998,,,,,,JPN
BIGMAC_JPN,2005-06-30,250.0,106.715,2.3426884692874,81.699346405229,-23.441553291263,,,,,,JPN
BIGMAC_JPN,2006-01-31,250.0,114.305,2.187130921657,79.365079365079,-30.56727232835,,,,,,JPN
BIGMAC_JPN,2006-05-31,250.0,112.105,2.2300521832211,80.645161290323,-28.062832799320002,,,,,,JPN
BIGMAC_JPN,2007-01-31,280.0,121.585,2.3029156557141,86.95652173913,-28.480880257326003,,,,,,JPN
BIGMAC_JPN,2007-06-30,280.0,122.315,2.2891714017087,82.111436950147,-32.868873850185,,,,,,JPN
BIGMAC_JPN,2008-06-30,280.0,106.855,2.62037340321,78.43137254902,-26.600184784035,,,,,,JPN
BIGMAC_JPN,2009-07-31,320.0,92.565,3.4570301949981,89.635854341737,-3.1644203081762003,,,,,,JPN
BIGMAC_JPN,2010-01-31,320.0,91.54,3.4957395674022003,89.38547486033501,-2.3536433686528,,,,,,JPN
BIGMAC_JPN,2010-07-31,320.0,87.18,3.6705666437256,85.714285714286,-1.6812506144922,,,,,,JPN
BIGMAC_JPN,2011-07-31,320.0,78.365,4.0834556243221005,78.720787207872,0.45401289845219,5.4891250569209005,-22.609577999486998,-2.9668240355719,0.0,2.0965791578555,JPN
BIGMAC_JPN,2012-01-31,320.0,76.92,4.1601664066563,76.240940432,-0.88281275090974,3.6116766569354,-11.70882574833,1.4009991841495002,0.0,3.9815416738036,JPN
BIGMAC_JPN,2012-07-31,320.0,78.22,4.091025313219101,73.94569612940501,-5.4644641659358,-1.3772902355649,-11.190507466512999,-8.093466282336001,0.0,4.8190416292082,JPN
BIGMAC_JPN,2013-01-31,320.0,91.065,3.5139735353868,73.27020774202799,-19.540759081944,-17.724235494716,-31.756188587432,-22.645225668886,0.0,-14.143719177779,JPN
BIGMAC_JPN,2013-07-31,320.0,100.105,3.1966435242995,70.226773957571,-29.846886811277,-28.252192084779995,-35.030586269436,-25.673100462003998,0.0,-23.292547874314998,JPN
BIGMAC_JPN,2014-01-31,310.0,104.245,2.9737637296753,67.039106145251,-35.690818604968,-34.12931916758,-43.461155160593,-40.20850601882,0.0,-34.912766778941005,JPN
BIGMAC_JPN,2014-07-31,370.0,101.53,3.6442430808628,77.16371220020899,-23.999101546135996,-20.45523052354,-32.818757152882,-31.024920852173,0.0,-15.026738642507,JPN
BIGMAC_JPN,2015-01-31,370.0,117.765,3.1418502950792004,77.24425887265099,-34.408135802105,-25.187977116117,-26.1885962252,-27.446263797326,0.0,-21.116564562207998,JPN
BIGMAC_JPN,2015-07-31,370.0,123.935,2.9854359139872004,77.24425887265099,-37.673571733044,-27.219294700307998,-23.856502160509,-28.176350636011,0.0,-19.740227173587,JPN
BIGMAC_JPN,2016-01-31,370.0,118.645,3.1185469257027,75.05070993914799,-36.743470066882,-25.1676262534,-19.044795442209,-19.051681638538998,0.0,-17.366677555787998,JPN
BIGMAC_JPN,2016-07-31,370.0,106.725,3.4668540641836,73.412698412698,-31.213213012228998,-14.771714923096,-16.166428557369002,-1.8363550743535,0.0,-6.780572403254499,JPN
BIGMAC_JPN,2017-01-31,380.0,116.665,3.2571893884198,75.098814229249,-35.628668213047,-19.92807550023,-18.419117674014,-2.3265880409462003,0.0,-14.383337214272,JPN
BIGMAC_JPN,2017-07-31,380.0,113.06,3.3610472315585,71.698113207547,-36.584014498897,-26.381945849935,-27.486651969355,-14.471608292288,0.0,-18.591893520741998,JPN
BIGMAC_JPN,2018-01-31,380.0,110.725,3.4319259426507003,71.969696969697,-35.001402601312,-23.289953556741,-31.552563384594002,-21.358873124217,0.0,-23.820426896718,JPN
BIGMAC_JPN,2018-07-31,390.0,111.25,3.5056179775281,70.780399274047,-36.4,-23.1,-26.8,-16.1,0.0,-20.2,JPN
BIGMAC_JPN,2019-01-31,390.0,108.44,3.5964588712652006,69.89247311828,-35.5,-21.4,-23.4,-10.5,0.0,-18.2,JPN
BIGMAC_JPN,2019-07-31,390.0,108.765,3.5857123155427004,67.94425087108,-37.5,-25.0,-22.3,-11.2,0.0,-14.9,JPN
BIGMAC_JPN,2020-01-31,390.0,110.04,3.54416575790622,68.78306878306887,-37.493,-24.1,-22.0,-17.2,0.0,-17.1,JPN
BIGMAC_JPN,2020-07-31,390.0,107.275,3.6355161966907503,68.30122591943962,-36.331,-21.8,-23.3,-12.3,0.0,-16.400000000000002,JPN
BIGMAC_JPN,2021-01-31,390.0,104.295,3.73939306774054,68.90459363957589,-33.90000000000001,-19.1,-28.2,-14.099999999999998,0.0,-21.0,JPN
BIGMAC_JPN,2021-07-31,390.0,109.935,3.5475508254877903,69.02654867256639,-37.211,-24.386,-30.749,-25.151,0.0,-24.1,JPN
BIGMAC_JPN,2022-01-31,390.0,115.225,3.38468214363202,67.12564543889836,-41.744,-30.399,-32.757,-29.548000000000002,0.0,-33.559,JPN
BIGMAC_KOR,2000-04-30,3000.0,1108.0,2.71,1195.219123506,7.8717620492758,,,,,,KOR
BIGMAC_KOR,2001-04-30,3000.0,1325.0,2.27,1181.1023622047,-10.860199078889,,,,,,KOR
BIGMAC_KOR,2002-04-30,3100.0,1304.0,2.36,1244.9799196786998,-4.5260797792397005,,,,,,KOR
BIGMAC_KOR,2003-04-30,3300.0,1220.0,2.63,1217.7121771217999,-0.18752646542859,,,,,,KOR
BIGMAC_KOR,2004-05-31,3200.0,1177.0,2.72,1103.4482758621,-6.2490844637155,,,,,,KOR
BIGMAC_KOR,2005-06-30,2500.0,1005.5,2.4863252113376,816.99346405229,-18.747542113149,,,,,,KOR
BIGMAC_KOR,2006-01-31,2500.0,977.45,2.5576755844289,793.6507936507901,-18.803949700671,,,,,,KOR
BIGMAC_KOR,2006-05-31,2500.0,952.4,2.62494750105,806.45161290323,-15.324274159678,,,,,,KOR
BIGMAC_KOR,2007-01-31,2900.0,940.15,3.0846141573153,900.6211180124199,-4.2045292759217,,,,,,KOR
BIGMAC_KOR,2007-06-30,2900.0,922.5,3.1436314363144,850.43988269795,-7.811394829490799,,,,,,KOR
BIGMAC_KOR,2008-06-30,3200.0,1018.05,3.1432640832965,896.35854341737,-11.953387022507,,,,,,KOR
BIGMAC_KOR,2009-07-31,3400.0,1314.5,2.586534804108,952.38095238095,-27.548044702856004,,,,,,KOR
BIGMAC_KOR,2010-01-31,3400.0,1140.5,2.9811486190267003,949.72067039106,-16.727692205957002,,,,,,KOR
BIGMAC_KOR,2010-07-31,3400.0,1204.45,2.8228652081863,910.71428571429,-24.387539066438,,,,,,KOR
BIGMAC_KOR,2011-07-31,3700.0,1056.2,3.503124408256,910.2091020910201,-13.822277779679997,20.605641661343,-11.519585561284002,10.937961077155002,14.329928887234,16.726946347475,KOR
BIGMAC_KOR,2012-01-31,3700.0,1158.75,3.1930960086299995,881.535873745,-23.92354919137,2.7263203505305,-12.463269170595,0.5345330000271,-0.8544947200656301,3.0930248903581,KOR
BIGMAC_KOR,2012-07-31,3700.0,1151.0,3.2145960034752,854.9971114962401,-25.717018983819,-1.2392176378236,-11.066173452902,-7.9647963858172,0.14000081530019,4.9657891420789015,KOR
BIGMAC_KOR,2013-01-31,3700.0,1085.475,3.4086459844768,847.1867770172,-21.952437686985,1.7121271674665002,-15.634655399138,-4.3713699764938,23.623436110319,6.1384844689547,KOR
BIGMAC_KOR,2013-07-31,3900.0,1135.7,3.4340054591882003,855.8888076078999,-24.637773390165,-1.5875155295713002,-10.885062476513,1.9500812507262,37.164447709282996,5.215353060058,KOR
BIGMAC_KOR,2014-01-31,3700.0,1067.3,3.4666916518317,800.14417012074,-25.030996896773,-0.066911424038163,-14.224335957704,-9.2897084317134,51.711030329562,-1.2554878673274,KOR
BIGMAC_KOR,2014-07-31,4100.0,1023.75,4.004884004884,855.05735140772,-16.477914392409,11.438803053768,-5.8819663464762,-3.3688787916167,40.095701813235,19.043886852374,KOR
BIGMAC_KOR,2015-01-31,4100.0,1083.3,3.784731837902701,855.9498956158701,-20.986809229589,2.5060512481602,1.1350214360838,-0.58821142986371,37.018152025191,8.0846254908481,KOR
BIGMAC_KOR,2015-07-31,4300.0,1143.5,3.7603847835592,897.70354906054,-21.495098464316,-0.83106481466726,3.7509814027718,-2.1351222247414,36.257178021264,9.3597015395477,KOR
BIGMAC_KOR,2016-01-31,4300.0,1197.75,3.5900647046546,872.2109533468599,-27.179214915729,-6.0349043443393,1.6533775322336,1.6447307118208,25.567439533387,3.7605471945643,KOR
BIGMAC_KOR,2016-07-31,4400.0,1140.95,3.8564354266182,873.01587301587,-23.483424075036,0.24122307488741,-1.3991689664706,15.455142854942999,17.614971349519,9.6400030600977,KOR
BIGMAC_KOR,2017-01-31,4400.0,1196.45,3.6775460738017,869.5652173913,-27.321223837912,-4.2989474177429,-2.4954582025994,16.738150009229994,19.518861548697,2.3280606574889,KOR
BIGMAC_KOR,2017-07-31,4400.0,1144.65,3.8439697724195,830.18867924528,-27.472268444915,-5.568742037698,-6.9857692837969,9.7088711960287,28.27187440979,4.4237041024623,KOR
BIGMAC_KOR,2018-01-31,4400.0,1069.25,4.1150339022679,833.33333333333,-22.063751850985998,3.2534054862866,-7.8682486188423,5.852682115241,34.602193941651,2.5393767324013,KOR
BIGMAC_KOR,2018-07-31,4500.0,1116.0,4.032258064516101,816.69691470054,-26.8,-3.4,-8.1,5.4,25.7,0.3,KOR
BIGMAC_KOR,2019-01-31,4500.0,1118.6,4.0228857500447,806.45161290323,-27.9,-3.7,-6.1,9.7,22.6,0.2,KOR
BIGMAC_KOR,2019-07-31,4500.0,1180.55,3.811782643683,783.97212543554,-33.6,-13.3,-10.2,2.6,15.6,-1.7,KOR
BIGMAC_KOR,2020-01-31,4500.0,1156.1,3.89239685148344,793.6507936507944,-31.35100000000001,-11.9,-9.4,-3.9,16.1,-3.8,KOR
BIGMAC_KOR,2020-07-31,4500.0,1200.95,3.74703359840127,788.0910683012268,-34.378,-14.499999999999998,-16.1,-4.1000000000000005,9.4,-8.5,KOR
BIGMAC_KOR,2021-01-31,4500.0,1097.35,4.10078826263271,795.0530035335695,-27.500000000000004,-4.0,-14.8,1.9,18.6,-6.3,KOR
BIGMAC_KOR,2021-07-31,4600.0,1150.35,3.99878297909332,814.1592920353983,-29.225,-7.765,-15.527,-8.698,21.981,-7.416,KOR
BIGMAC_KOR,2022-01-31,4600.0,1205.5,3.81584404811282,791.7383820998288,-34.323,-15.561,-18.422,-14.529000000000002,21.318,-19.395,KOR
BIGMAC_KWT,2018-07-31,1.05,0.3025,3.4710743801653,0.19056261343013,-37.0,,,,,,KWT
BIGMAC_KWT,2019-01-31,1.05,0.3031,3.4642032332563995,0.18817204301075,-37.9,,,,,,KWT
BIGMAC_KWT,2019-07-31,1.1,0.3045,3.6124794745484,0.19163763066202,-37.1,,,,,,KWT
BIGMAC_KWT,2020-01-31,1.1,0.3034,3.6255767963085,0.1940035273368605,-36.057,,,,,,KWT
BIGMAC_KWT,2020-07-31,1.15,0.3078,3.73619233268356,0.20140105078809106,-34.568000000000005,,,,,,KWT
BIGMAC_KWT,2021-01-31,1.15,0.3037,3.7866315442871294,0.20318021201413453,-33.1,-8.4,-18.7,-2.8000000000000003,13.2,-10.6,KWT
BIGMAC_KWT,2021-07-31,1.25,0.3008,4.15558510638298,0.2212389380530974,-26.45000000000001,5.2410000000000005,-3.615,4.1770000000000005,39.182,5.6389999999999985,KWT
BIGMAC_KWT,2022-01-31,1.25,0.3029,4.12677451304061,0.21514629948364905,-28.971000000000004,-0.67,-4.035,0.544,42.713,-5.18,KWT
BIGMAC_LBN,2018-07-31,6500.0,1511.0,4.3017868960953,1179.6733212341,-21.9,,,,,,LBN
BIGMAC_LBN,2019-01-31,6500.0,1507.0,4.313205043132,1164.8745519713,-22.7,,,,,,LBN
BIGMAC_LBN,2019-07-31,6500.0,1507.0,4.313205043132,1132.4041811847,-24.9,,,,,,LBN
BIGMAC_LBN,2020-01-31,6500.0,1514.0,4.2932628797886405,1146.384479717813,-24.281,,,,,,LBN
BIGMAC_LBN,2020-07-31,9000.0,1512.0,5.952380952380952,1576.1821366024512,4.245,,,,,,LBN
BIGMAC_LBN,2021-01-31,15500.0,8750.0,1.7714285714285702,2738.5159010600682,-68.7,,,,,,LBN
BIGMAC_LBN,2021-07-31,37000.0,22000.0,1.68181818181818,6548.672566371673,-70.233,,,,,,LBN
BIGMAC_LBN,2022-01-31,70000.0,21500.0,3.2558139534883703,12048.192771084328,-43.962,,,,,,LBN
BIGMAC_LKA,2000-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,LKA
BIGMAC_LKA,2001-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,LKA
BIGMAC_LKA,2002-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,LKA
BIGMAC_LKA,2003-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,LKA
BIGMAC_LKA,2004-05-31,140.0,99.0,1.4141414141414,48.275862068966,-51.23650296064101,,,,,,LKA
BIGMAC_LKA,2005-06-30,175.0,99.945,1.7509630296663,57.18954248366,-42.778985958617,,,,,,LKA
BIGMAC_LKA,2006-01-31,0.0,0.0,0.0,0.0,0.0,,,,,,LKA
BIGMAC_LKA,2006-05-31,190.0,102.955,1.8454664659317,61.290322580645,-40.468823679622,,,,,,LKA
BIGMAC_LKA,2007-01-31,190.0,102.955,1.8454664659317,59.006211180124,-42.687376834419,,,,,,LKA
BIGMAC_LKA,2007-06-30,210.0,111.4,1.8850987432675,61.583577712609994,-44.718511927639,,,,,,LKA
BIGMAC_LKA,2008-06-30,210.0,107.55,1.952580195258,58.823529411765,-45.305876883528995,,,,,,LKA
BIGMAC_LKA,2009-07-31,210.0,114.86,1.8283127285391,58.823529411765,-48.786758304227,,,,,,LKA
BIGMAC_LKA,2010-01-31,210.0,114.86,1.8283127285391,58.823529411765,-48.786758304227,,,,,,LKA
BIGMAC_LKA,2010-07-31,210.0,112.775,1.8621148304145,56.25,-50.121924185325,,,,,,LKA
BIGMAC_LKA,2011-07-31,280.0,109.475,2.5576615665677003,68.880688806888,-37.080896271397,0.0,0.0,0.0,0.0,0.0,LKA
BIGMAC_LKA,2012-01-31,290.0,113.93,2.5454226279294,69.09335226649999,-39.354557828052,0.0,0.0,0.0,0.0,0.0,LKA
BIGMAC_LKA,2012-07-31,290.0,131.0,2.2137404580153,67.013287117273,-48.844818994448005,0.0,0.0,0.0,0.0,0.0,LKA
BIGMAC_LKA,2013-01-31,350.0,126.45,2.7678924476078,80.139289717843,-36.623732923809,,,,,,LKA
BIGMAC_LKA,2013-07-31,370.0,130.8,2.82874617737,81.19970738844201,-37.920713005778,,,,,,LKA
BIGMAC_LKA,2014-01-31,350.0,130.8,2.6758409785933,75.68931338979999,-42.133552454281,,,,,,LKA
BIGMAC_LKA,2014-07-31,350.0,130.255,2.6870369659514,72.992700729927,-43.961689969731,,,,,,LKA
BIGMAC_LKA,2015-01-31,350.0,131.875,2.6540284360190003,73.068893528184,-44.59230822507399,,,,,,LKA
BIGMAC_LKA,2015-07-31,350.0,133.85,2.6148673888681,73.068893528184,-45.409866620707,,,,,,LKA
BIGMAC_LKA,2016-01-31,350.0,144.05,2.4297119055883,70.993914807302,-50.715782848107004,,,,,,LKA
BIGMAC_LKA,2016-07-31,530.0,146.2,3.625170998632,105.15873015873,-28.072003995397,,,,,,LKA
BIGMAC_LKA,2017-01-31,350.0,150.06,2.3324003731841,69.169960474308,-53.905130964742,,,,,,LKA
BIGMAC_LKA,2017-07-31,580.0,153.725,3.772971214831701,109.43396226415001,-28.8118638711,,,,,,LKA
BIGMAC_LKA,2018-01-31,580.0,153.8,3.7711313394018,109.84848484848,-28.577057965875,,,,,,LKA
BIGMAC_LKA,2018-07-31,580.0,159.27,3.6416148678345,105.26315789474,-33.9,,,,,,LKA
BIGMAC_LKA,2019-01-31,580.0,182.245,3.1825290131417,103.94265232975,-43.0,,,,,,LKA
BIGMAC_LKA,2019-07-31,640.0,175.675,3.643090934965101,111.49825783972,-36.5,,,,,,LKA
BIGMAC_LKA,2020-01-31,580.0,181.45,3.19647285753651,102.29276895943556,-43.625,,,,,,LKA
BIGMAC_LKA,2020-07-31,680.0,185.85,3.6588646758138297,119.08931698774087,-35.922,,,,,,LKA
BIGMAC_LKA,2021-01-31,700.0,189.0,3.7037037037037,123.67491166077723,-34.599999999999994,19.1,5.8000000000000025,26.4,47.2,16.3,LKA
BIGMAC_LKA,2021-07-31,700.0,199.5,3.5087719298245603,123.89380530973445,-37.898,10.002,0.745,8.889,45.477,10.417,LKA
BIGMAC_LKA,2022-01-31,840.0,202.41,4.14999258929895,144.57831325301208,-28.572,22.736,18.577,24.236,76.34100000000002,17.163,LKA
BIGMAC_LTU,2000-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,LTU
BIGMAC_LTU,2001-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,LTU
BIGMAC_LTU,2002-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,LTU
BIGMAC_LTU,2003-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,LTU
BIGMAC_LTU,2004-05-31,6.5,2.8731,2.2623646931885,2.2413793103448,-21.987424372809,,,,,,LTU
BIGMAC_LTU,2005-06-30,6.5,2.8132,2.3105360443622995,2.1241830065359,-24.492286131950998,,,,,,LTU
BIGMAC_LTU,2006-01-31,0.0,0.0,0.0,0.0,0.0,,,,,,LTU
BIGMAC_LTU,2006-05-31,6.5,2.69445,2.4123661600698,2.0967741935484,-22.181736771943,,,,,,LTU
BIGMAC_LTU,2007-01-31,6.5,2.69445,2.4123661600698,2.0186335403727003,-25.081796271125,,,,,,LTU
BIGMAC_LTU,2007-06-30,6.6,2.53355,2.6050403583904,1.9354838709677,-23.605854592657,,,,,,LTU
BIGMAC_LTU,2008-06-30,6.9,2.177,3.1694993109784,1.9327731092437,-11.218506695283,,,,,,LTU
BIGMAC_LTU,2009-07-31,7.1,2.4753,2.8683391912091,1.9887955182073,-19.654364391900998,,,,,,LTU
BIGMAC_LTU,2010-01-31,7.1,2.4753,2.8683391912091,1.9887955182073,-19.654364391900998,,,,,,LTU
BIGMAC_LTU,2010-07-31,7.3,2.6937,2.710027100271,1.9553571428571,-27.409988385598,,,,,,LTU
BIGMAC_LTU,2011-07-31,7.3,2.4084,3.0310579637934,1.7958179581796003,-25.435228442967,0.0,0.0,0.0,0.0,0.0,LTU
BIGMAC_LTU,2012-01-31,7.8,2.7216,2.8659611992945,1.85837292303,-31.717632163801,0.0,0.0,0.0,0.0,0.0,LTU
BIGMAC_LTU,2012-07-31,7.8,2.84805,2.738715963554,1.8024263431542,-36.713669241964,0.0,0.0,0.0,0.0,0.0,LTU
BIGMAC_LTU,2013-01-31,7.8,2.5445,3.0654352525054,1.7859613137119,-29.810913196623,,,,,,LTU
BIGMAC_LTU,2013-07-31,8.6,2.68545,3.2024427935727995,1.8873445501097,-29.71961681991,,,,,,LTU
BIGMAC_LTU,2014-01-31,8.8,2.5454,3.457216940363,1.9030455938007,-25.23589244124,,,,,,LTU
BIGMAC_LTU,2014-07-31,8.95,2.56455,3.4898910140181,1.866527632951,-27.218122752491002,,,,,,LTU
BIGMAC_LTU,2015-07-31,2.59,0.91270022361155,2.8377335,0.54070981210856,-40.757129436326,,,,,,LTU
BIGMAC_LTU,2018-01-31,2.8,0.81682662854809,3.4279,0.53030303030303,-35.077651515152,,,,,,LTU
BIGMAC_LVA,2000-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,LVA
BIGMAC_LVA,2001-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,LVA
BIGMAC_LVA,2002-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,LVA
BIGMAC_LVA,2003-04-30,0.0,0.0,0.0,0.0,0.0,,,,,,LVA
BIGMAC_LVA,2004-05-31,1.09,0.5458,1.9970685232686,0.3758620689655201,-31.135568163151998,,,,,,LVA
BIGMAC_LVA,2005-06-30,1.09,0.5671,1.9220596014812,0.35620915032679995,-37.187594722835996,,,,,,LVA
BIGMAC_LVA,2006-01-31,0.0,0.0,0.0,0.0,0.0,,,,,,LVA
BIGMAC_LVA,2006-05-31,1.35,0.5476,2.4653031409788,0.43548387096774,-20.47409222649,,,,,,LVA
BIGMAC_LVA,2007-01-31,1.35,0.5476,2.4653031409788,0.41925465838509,-23.437790652831996,,,,,,LVA
BIGMAC_LVA,2007-06-30,1.39,0.5109,2.7206889802310004,0.4076246334310901,-20.214399406717,,,,,,LVA
BIGMAC_LVA,2008-06-30,1.55,0.4433,3.4965034965035,0.43417366946779,-2.0587255881374,,,,,,LVA
BIGMAC_LVA,2009-07-31,1.55,0.5017,3.0894957145705004,0.43417366946779,-13.459503793545,,,,,,LVA
BIGMAC_LVA,2010-01-31,1.55,0.5017,3.0894957145705004,0.43417366946779,-13.459503793545,,,,,,LVA
BIGMAC_LVA,2010-07-31,1.55,0.5529,2.8034002532103,0.41517857142857,-24.908921789009,,,,,,LVA
BIGMAC_LVA,2011-07-31,1.6,0.49475,3.2339565437089,0.39360393603936,-20.443873463495,0.0,0.0,0.0,0.0,0.0,LVA
BIGMAC_LVA,2012-01-31,1.65,0.55035,2.9980921231943,0.3931173491025,-28.569574070591006,0.0,0.0,0.0,0.0,0.0,LVA
BIGMAC_LVA,2012-07-31,1.69,0.5744,2.9422005571031,0.3905257076834199,-32.011541141466,0.0,0.0,0.0,0.0,0.0,LVA
BIGMAC_LVA,2013-01-31,1.69,0.51525,3.2799611838913,0.38695828463758,-24.89892583453,,,,,,LVA
BIGMAC_LVA,2013-07-31,1.69,0.54635,3.0932552393155004,0.37088514996342,-32.1158323486,,,,,,LVA
BIGMAC_LVA,2015-07-31,2.45,0.91270022361155,2.6843425,0.51148225469729,-43.959446764092,,,,,,LVA
BIGMAC_LVA,2018-01-31,2.7,0.81682662854809,3.305475,0.51136363636364,-37.396306818182,,,,,,LVA
BIGMAC_MDA,2018-07-31,43.0,16.6526,2.5821793593793,7.803992740471902,-53.1,,,,,,MDA
BIGMAC_MDA,2019-01-31,40.0,17.262999999999998,2.317094363668,7.168458781361999,-58.5,,,,,,MDA
BIGMAC_MDA,2019-07-31,43.0,17.8142,2.4138047175849,7.4912891986063,-57.9,,,,,,MDA
BIGMAC_MDA,2020-01-31,45.0,17.42,2.58323765786452,7.936507936507927,-54.44,,,,,,MDA
BIGMAC_MDA,2020-07-31,47.0,17.075,2.75256222547584,8.23117338003502,-51.794,,,,,,MDA
BIGMAC_MDA,2021-01-31,50.0,17.225,2.90275761973875,8.833922261484094,-48.7,-7.399999999999999,-17.8,-1.7000000000000002,14.499999999999998,-9.6,MDA
BIGMAC_MDA,2021-07-31,52.0,17.98,2.89210233592881,9.20353982300885,-48.812,-10.128,-17.692,-11.038,18.855,-9.789,MDA
BIGMAC_MDA,2022-01-31,52.0,18.0,2.88888888888889,8.950086058519798,-50.27700000000001,-15.418,-18.283,-14.384,21.524,-19.258,MDA
BIGMAC_MEX,2000-04-30,20.9,9.41,2.22,8.3266932270916,-11.512293017091999,,,,,,MEX
BIGMAC_MEX,2001-04-30,21.9,9.29,2.36,8.622047244094501,-7.1900189010281,,,,,,MEX
BIGMAC_MEX,2002-04-30,21.9,9.28,2.37,8.7951807228916,-5.2243456584961,,,,,,MEX
BIGMAC_MEX,2003-04-30,23.0,10.53,2.14,8.4870848708487,-19.400903410744,,,,,,MEX
BIGMAC_MEX,2004-05-31,24.0,11.6,2.08,8.2758620689655,-28.656361474435002,,,,,,MEX
BIGMAC_MEX,2005-06-30,28.0,10.8675,2.5764895330113,9.150326797385599,-15.800995653225998,,,,,,MEX
BIGMAC_MEX,2006-01-31,28.0,10.5425,2.6559165283377,8.8888888888889,-15.685189576582001,,,,,,MEX
